Cl.Ord.ID,Instrument,Side,Quantity,Price
aa995,Rose,2,890,178
aa996,Rose,2,740,803
aa997,Rose,1,330,673
aa998,Rose,1,870,258
aa999,Rose,1,180,381
aa1000,Rose,1,900,739
aa1001,Rose,2,730,21
aa1002,Rose,1,550,820
aa1003,Rose,2,170,969
aa1004,Rose,1,260,92
aa1005,Rose,2,880,795
aa1006,Rose,1,370,814
aa1007,Rose,2,490,781
aa1008,Rose,2,460,442
aa1009,Rose,2,550,311
aa1010,Rose,1,440,304
aa1011,Rose,2,290,815
aa1012,Rose,1,320,368
aa1013,Rose,1,320,245
aa1014,Rose,2,90,212
aa1015,Rose,1,790,901
aa1016,Rose,2,410,592
aa1017,Rose,1,310,916
aa1018,Rose,1,350,301
aa1019,Rose,2,480,196
aa1020,Rose,2,740,781
aa1021,Rose,1,210,549
aa1022,Rose,2,950,407
aa1023,Rose,2,350,298
aa1024,Rose,1,490,278
aa1025,Rose,1,270,290
aa1026,Rose,2,300,684
aa1027,Rose,2,140,482
aa1028,Rose,2,600,408
aa1029,Rose,1,640,830
aa1030,Rose,1,600,83
aa1031,Rose,2,500,365
aa1032,Rose,1,570,579
aa1033,Rose,1,970,48
aa1034,Rose,1,610,53
aa1035,Rose,2,610,740
aa1036,Rose,2,90,859
aa1037,Rose,1,870,469
aa1038,Rose,1,260,378
aa1039,Rose,2,970,932
aa1040,Rose,2,970,566
aa1041,Rose,2,190,273
aa1042,Rose,2,170,445
aa1043,Rose,2,940,358
aa1044,Rose,2,80,596
aa1045,Rose,2,610,308
aa1046,Rose,2,320,328
aa1047,Rose,1,940,430
aa1048,Rose,2,980,473
aa1049,Rose,1,120,744
aa1050,Rose,2,750,521
aa1051,Rose,1,860,379
aa1052,Rose,2,780,598
aa1053,Rose,2,120,933
aa1054,Rose,1,30,565
aa1055,Rose,2,720,589
aa1056,Rose,1,840,205
aa1057,Rose,1,700,805
aa1058,Rose,1,740,321
aa1059,Rose,2,560,580
aa1060,Rose,2,580,97
aa1061,Rose,2,920,376
aa1062,Rose,2,160,177
aa1063,Rose,2,30,375
aa1064,Rose,2,870,787
aa1065,Rose,2,570,858
aa1066,Rose,2,440,833
aa1067,Rose,1,290,38
aa1068,Rose,2,850,164
aa1069,Rose,2,860,929
aa1070,Rose,1,1000,727
aa1071,Rose,1,650,403
aa1072,Rose,1,530,475
aa1073,Rose,2,390,721
aa1074,Rose,2,310,427
aa1075,Rose,2,750,205
aa1076,Rose,1,530,19
aa1077,Rose,2,480,860
aa1078,Rose,1,870,334
aa1079,Rose,1,370,734
aa1080,Rose,1,340,662
aa1081,Rose,1,910,781
aa1082,Rose,2,170,462
aa1083,Rose,1,1000,760
aa1084,Rose,2,820,717
aa1085,Rose,1,270,187
aa1086,Rose,2,710,720
aa1087,Rose,1,700,410
aa1088,Rose,1,630,972
aa1089,Rose,1,670,99
aa1090,Rose,1,370,394
aa1091,Rose,2,90,377
aa1092,Rose,2,80,712
aa1093,Rose,2,100,178
aa1094,Rose,1,680,985
aa1095,Rose,2,400,731
aa1096,Rose,1,290,148
aa1097,Rose,1,610,756
aa1098,Rose,2,310,67
aa1099,Rose,2,80,984
aa1100,Rose,2,720,895
aa1101,Rose,2,290,848
aa1102,Rose,2,600,893
aa1103,Rose,2,220,459
aa1104,Rose,2,290,27
aa1105,Rose,1,500,272
aa1106,Rose,2,290,491
aa1107,Rose,1,90,617
aa1108,Rose,2,100,676
aa1109,Rose,1,260,923
aa1110,Rose,1,570,488
aa1111,Rose,1,620,379
aa1112,Rose,2,490,368
aa1113,Rose,2,640,169
aa1114,Rose,2,690,344
aa1115,Rose,2,830,999
aa1116,Rose,2,710,118
aa1117,Rose,2,840,457
aa1118,Rose,2,630,490
aa1119,Rose,2,390,726
aa1120,Rose,2,240,231
aa1121,Rose,2,360,980
aa1122,Rose,2,980,557
aa1123,Rose,1,580,470
aa1124,Rose,1,10,723
aa1125,Rose,2,420,412
aa1126,Rose,1,180,312
aa1127,Rose,1,590,459
aa1128,Rose,1,830,304
aa1129,Rose,2,900,903
aa1130,Rose,1,710,565
aa1131,Rose,1,560,216
aa1132,Rose,2,1000,118
aa1133,Rose,2,570,111
aa1134,Rose,2,820,586
aa1135,Rose,2,370,188
aa1136,Rose,1,410,229
aa1137,Rose,1,900,146
aa1138,Rose,1,720,225
aa1139,Rose,2,550,662
aa1140,Rose,2,80,210
aa1141,Rose,1,460,980
aa1142,Rose,1,470,836
aa1143,Rose,1,710,730
aa1144,Rose,1,330,513
aa1145,Rose,2,430,3
aa1146,Rose,2,110,143
aa1147,Rose,2,950,959
aa1148,Rose,2,690,363
aa1149,Rose,1,410,920
aa1150,Rose,2,820,725
aa1151,Rose,2,670,441
aa1152,Rose,1,830,758
aa1153,Rose,2,210,62
aa1154,Rose,1,940,112
aa1155,Rose,1,270,27
aa1156,Rose,1,830,249
aa1157,Rose,1,730,19
aa1158,Rose,1,470,731
aa1159,Rose,2,100,815
aa1160,Rose,1,730,575
aa1161,Rose,1,730,110
aa1162,Rose,1,220,481
aa1163,Rose,1,880,176
aa1164,Rose,1,50,90
aa1165,Rose,2,1000,392
aa1166,Rose,1,380,479
aa1167,Rose,2,1000,390
aa1168,Rose,2,140,757
aa1169,Rose,1,210,162
aa1170,Rose,1,110,416
aa1171,Rose,2,850,929
aa1172,Rose,2,950,251
aa1173,Rose,2,590,240
aa1174,Rose,2,640,403
aa1175,Rose,2,430,288
aa1176,Rose,1,320,625
aa1177,Rose,1,980,167
aa1178,Rose,1,240,576
aa1179,Rose,1,910,647
aa1180,Rose,1,120,102
aa1181,Rose,2,670,443
aa1182,Rose,1,770,476
aa1183,Rose,1,900,843
aa1184,Rose,1,490,814
aa1185,Rose,2,810,290
aa1186,Rose,1,740,611
aa1187,Rose,2,780,74
aa1188,Rose,1,250,738
aa1189,Rose,2,920,695
aa1190,Rose,1,390,582
aa1191,Rose,1,890,573
aa1192,Rose,1,260,118
aa1193,Rose,1,670,708
aa1194,Rose,2,210,357
aa1195,Rose,2,30,514
aa1196,Rose,1,450,291
aa1197,Rose,2,850,575
aa1198,Rose,1,860,187
aa1199,Rose,1,570,613
aa1200,Rose,1,20,988
aa1201,Rose,2,240,428
aa1202,Rose,1,150,929
aa1203,Rose,2,680,419
aa1204,Rose,1,230,128
aa1205,Rose,1,110,91
aa1206,Rose,2,990,788
aa1207,Rose,1,210,350
aa1208,Rose,1,450,478
aa1209,Rose,2,240,584
aa1210,Rose,2,170,737
aa1211,Rose,2,470,421
aa1212,Rose,2,120,923
aa1213,Rose,2,910,39
aa1214,Rose,2,150,774
aa1215,Rose,1,320,835
aa1216,Rose,1,450,206
aa1217,Rose,2,360,608
aa1218,Rose,2,860,578
aa1219,Rose,2,210,881
aa1220,Rose,2,150,625
aa1221,Rose,2,920,954
aa1222,Rose,1,560,571
aa1223,Rose,2,750,612
aa1224,Rose,1,410,567
aa1225,Rose,2,990,474
aa1226,Rose,2,280,76
aa1227,Rose,1,660,694
aa1228,Rose,1,280,369
aa1229,Rose,1,410,819
aa1230,Rose,2,630,126
aa1231,Rose,1,10,152
aa1232,Rose,1,20,30
aa1233,Rose,1,700,41
aa1234,Rose,1,500,803
aa1235,Rose,2,480,269
aa1236,Rose,2,980,963
aa1237,Rose,1,690,123
aa1238,Rose,1,180,843
aa1239,Rose,1,610,221
aa1240,Rose,1,390,989
aa1241,Rose,2,980,696
aa1242,Rose,1,370,134
aa1243,Rose,2,970,240
aa1244,Rose,2,700,514
aa1245,Rose,1,300,204
aa1246,Rose,2,710,299
aa1247,Rose,1,70,311
aa1248,Rose,2,740,927
aa1249,Rose,1,520,350
aa1250,Rose,1,120,646
aa1251,Rose,1,20,207
aa1252,Rose,1,430,942
aa1253,Rose,2,70,82
aa1254,Rose,2,870,285
aa1255,Rose,1,90,834
aa1256,Rose,1,250,637
aa1257,Rose,1,640,324
aa1258,Rose,1,810,990
aa1259,Rose,2,450,199
aa1260,Rose,1,810,391
aa1261,Rose,2,140,511
aa1262,Rose,1,840,676
aa1263,Rose,2,80,624
aa1264,Rose,1,750,579
aa1265,Rose,2,60,410
aa1266,Rose,1,250,292
aa1267,Rose,2,110,205
aa1268,Rose,1,780,474
aa1269,Rose,2,270,208
aa1270,Rose,2,340,900
aa1271,Rose,2,240,807
aa1272,Rose,1,470,669
aa1273,Rose,1,900,272
aa1274,Rose,1,950,210
aa1275,Rose,2,440,1000
aa1276,Rose,2,120,544
aa1277,Rose,2,30,369
aa1278,Rose,1,970,152
aa1279,Rose,1,270,187
aa1280,Rose,1,800,315
aa1281,Rose,2,40,922
aa1282,Rose,2,530,163
aa1283,Rose,1,820,223
aa1284,Rose,1,600,73
aa1285,Rose,2,940,654
aa1286,Rose,2,590,118
aa1287,Rose,2,940,647
aa1288,Rose,1,510,37
aa1289,Rose,1,670,216
aa1290,Rose,2,140,657
aa1291,Rose,2,330,505
aa1292,Rose,1,680,131
aa1293,Rose,2,100,492
aa1294,Rose,2,250,985
aa1295,Rose,2,110,614
aa1296,Rose,2,30,416
aa1297,Rose,1,870,8
aa1298,Rose,1,40,379
aa1299,Rose,1,400,134
aa1300,Rose,1,640,290
aa1301,Rose,2,880,661
aa1302,Rose,2,470,750
aa1303,Rose,2,610,683
aa1304,Rose,1,550,690
aa1305,Rose,2,790,664
aa1306,Rose,1,920,3
aa1307,Rose,2,530,297
aa1308,Rose,2,500,69
aa1309,Rose,2,190,673
aa1310,Rose,1,790,970
aa1311,Rose,2,380,596
aa1312,Rose,2,50,337
aa1313,Rose,2,400,371
aa1314,Rose,2,380,620
aa1315,Rose,2,180,455
aa1316,Rose,2,920,73
aa1317,Rose,2,220,443
aa1318,Rose,2,710,181
aa1319,Rose,2,90,435
aa1320,Rose,1,700,71
aa1321,Rose,1,670,313
aa1322,Rose,1,40,581
aa1323,Rose,1,470,303
aa1324,Rose,2,50,872
aa1325,Rose,2,940,290
aa1326,Rose,1,1000,393
aa1327,Rose,2,440,94
aa1328,Rose,2,220,934
aa1329,Rose,2,980,237
aa1330,Rose,1,80,212
aa1331,Rose,2,270,317
aa1332,Rose,2,420,489
aa1333,Rose,2,280,363
aa1334,Rose,2,640,291
aa1335,Rose,1,770,766
aa1336,Rose,1,660,789
aa1337,Rose,2,240,344
aa1338,Rose,1,330,792
aa1339,Rose,2,930,785
aa1340,Rose,1,860,61
aa1341,Rose,1,970,79
aa1342,Rose,2,690,846
aa1343,Rose,2,720,78
aa1344,Rose,1,200,853
aa1345,Rose,1,630,497
aa1346,Rose,1,670,322
aa1347,Rose,1,310,887
aa1348,Rose,2,920,741
aa1349,Rose,2,830,424
aa1350,Rose,2,120,886
aa1351,Rose,1,60,885
aa1352,Rose,2,730,174
aa1353,Rose,2,960,755
aa1354,Rose,2,490,505
aa1355,Rose,2,250,652
aa1356,Rose,2,760,650
aa1357,Rose,1,70,417
aa1358,Rose,2,320,99
aa1359,Rose,1,710,911
aa1360,Rose,1,640,520
aa1361,Rose,1,190,509
aa1362,Rose,1,480,557
aa1363,Rose,1,800,507
aa1364,Rose,2,340,318
aa1365,Rose,2,140,295
aa1366,Rose,1,200,900
aa1367,Rose,2,900,107
aa1368,Rose,2,20,587
aa1369,Rose,1,510,313
aa1370,Rose,2,930,937
aa1371,Rose,1,940,427
aa1372,Rose,1,900,744
aa1373,Rose,1,680,447
aa1374,Rose,1,300,705
aa1375,Rose,1,90,311
aa1376,Rose,2,230,31
aa1377,Rose,2,800,870
aa1378,Rose,2,250,667
aa1379,Rose,2,900,294
aa1380,Rose,2,10,980
aa1381,Rose,2,690,56
aa1382,Rose,2,600,807
aa1383,Rose,2,490,765
aa1384,Rose,1,680,50
aa1385,Rose,1,810,726
aa1386,Rose,1,160,632
aa1387,Rose,2,800,968
aa1388,Rose,2,540,443
aa1389,Rose,1,590,662
aa1390,Rose,1,650,634
aa1391,Rose,1,810,284
aa1392,Rose,2,530,736
aa1393,Rose,1,950,859
aa1394,Rose,2,640,246
aa1395,Rose,2,40,226
aa1396,Rose,2,850,79
aa1397,Rose,2,830,681
aa1398,Rose,2,830,345
aa1399,Rose,2,850,286
aa1400,Rose,2,500,841
aa1401,Rose,1,880,529
aa1402,Rose,2,450,965
aa1403,Rose,1,310,38
aa1404,Rose,1,960,434
aa1405,Rose,2,80,986
aa1406,Rose,2,670,270
aa1407,Rose,2,820,673
aa1408,Rose,1,980,285
aa1409,Rose,1,770,580
aa1410,Rose,1,610,214
aa1411,Rose,2,560,965
aa1412,Rose,1,90,638
aa1413,Rose,2,350,955
aa1414,Rose,2,10,547
aa1415,Rose,2,550,342
aa1416,Rose,1,240,982
aa1417,Rose,1,240,25
aa1418,Rose,1,180,361
aa1419,Rose,1,760,399
aa1420,Rose,1,190,191
aa1421,Rose,2,110,537
aa1422,Rose,2,270,524
aa1423,Rose,2,80,824
aa1424,Rose,2,290,410
aa1425,Rose,1,310,275
aa1426,Rose,2,580,167
aa1427,Rose,2,240,177
aa1428,Rose,2,700,43
aa1429,Rose,1,480,51
aa1430,Rose,2,430,855
aa1431,Rose,1,740,842
aa1432,Rose,1,1000,552
aa1433,Rose,1,200,670
aa1434,Rose,2,410,547
aa1435,Rose,2,180,125
aa1436,Rose,1,340,628
aa1437,Rose,1,450,364
aa1438,Rose,1,960,255
aa1439,Rose,2,10,262
aa1440,Rose,1,840,537
aa1441,Rose,1,790,66
aa1442,Rose,1,830,409
aa1443,Rose,1,100,99
aa1444,Rose,1,720,479
aa1445,Rose,1,400,828
aa1446,Rose,1,740,468
aa1447,Rose,2,220,615
aa1448,Rose,1,20,240
aa1449,Rose,2,560,497
aa1450,Rose,2,450,446
aa1451,Rose,2,670,240
aa1452,Rose,2,90,708
aa1453,Rose,2,520,595
aa1454,Rose,2,290,239
aa1455,Rose,1,980,741
aa1456,Rose,2,370,728
aa1457,Rose,1,510,251
aa1458,Rose,1,380,857
aa1459,Rose,1,650,751
aa1460,Rose,1,770,691
aa1461,Rose,1,430,258
aa1462,Rose,1,280,961
aa1463,Rose,1,310,81
aa1464,Rose,1,120,153
aa1465,Rose,2,850,157
aa1466,Rose,1,860,839
aa1467,Rose,2,840,215
aa1468,Rose,2,490,287
aa1469,Rose,1,70,882
aa1470,Rose,2,790,948
aa1471,Rose,2,240,243
aa1472,Rose,1,890,964
aa1473,Rose,1,790,735
aa1474,Rose,1,350,534
aa1475,Rose,1,10,513
aa1476,Rose,1,900,833
aa1477,Rose,1,670,475
aa1478,Rose,2,110,672
aa1479,Rose,2,780,843
aa1480,Rose,2,940,377
aa1481,Rose,1,630,652
aa1482,Rose,2,770,128
aa1483,Rose,1,450,422
aa1484,Rose,1,740,662
aa1485,Rose,1,590,729
aa1486,Rose,1,480,363
aa1487,Rose,1,170,416
aa1488,Rose,1,900,530
aa1489,Rose,1,110,181
aa1490,Rose,2,430,238
aa1491,Rose,2,260,967
aa1492,Rose,1,40,207
aa1493,Rose,2,890,920
aa1494,Rose,1,800,852
aa1495,Rose,1,350,525
aa1496,Rose,2,600,217
aa1497,Rose,2,720,479
aa1498,Rose,2,240,352
aa1499,Rose,2,840,44
aa1500,Rose,2,620,221
aa1501,Rose,2,680,182
aa1502,Rose,2,270,897
aa1503,Rose,2,170,294
aa1504,Rose,2,80,348
aa1505,Rose,1,150,483
aa1506,Rose,2,750,887
aa1507,Rose,1,40,674
aa1508,Rose,1,240,21
aa1509,Rose,1,260,954
aa1510,Rose,2,270,655
aa1511,Rose,2,710,688
aa1512,Rose,2,420,271
aa1513,Rose,1,510,509
aa1514,Rose,2,400,648
aa1515,Rose,2,720,221
aa1516,Rose,2,470,70
aa1517,Rose,2,1000,363
aa1518,Rose,1,980,133
aa1519,Rose,1,900,847
aa1520,Rose,1,910,877
aa1521,Rose,2,730,708
aa1522,Rose,1,550,301
aa1523,Rose,1,210,698
aa1524,Rose,2,640,45
aa1525,Rose,1,480,223
aa1526,Rose,2,140,83
aa1527,Rose,2,150,945
aa1528,Rose,1,420,600
aa1529,Rose,2,380,67
aa1530,Rose,1,540,390
aa1531,Rose,2,40,10
aa1532,Rose,1,600,953
aa1533,Rose,1,240,715
aa1534,Rose,2,620,638
aa1535,Rose,1,770,864
aa1536,Rose,1,640,654
aa1537,Rose,1,550,73
aa1538,Rose,1,530,245
aa1539,Rose,1,240,978
aa1540,Rose,2,930,807
aa1541,Rose,2,870,173
aa1542,Rose,1,280,162
aa1543,Rose,2,30,650
aa1544,Rose,1,740,910
aa1545,Rose,1,50,119
aa1546,Rose,2,770,951
aa1547,Rose,1,930,427
aa1548,Rose,1,920,72
aa1549,Rose,1,110,604
aa1550,Rose,2,960,519
aa1551,Rose,1,380,963
aa1552,Rose,1,720,24
aa1553,Rose,2,870,890
aa1554,Rose,1,390,316
aa1555,Rose,1,610,497
aa1556,Rose,1,20,666
aa1557,Rose,1,380,522
aa1558,Rose,1,120,896
aa1559,Rose,1,140,829
aa1560,Rose,1,350,878
aa1561,Rose,1,490,422
aa1562,Rose,1,220,954
aa1563,Rose,2,80,755
aa1564,Rose,2,830,216
aa1565,Rose,2,800,391
aa1566,Rose,2,950,907
aa1567,Rose,2,610,706
aa1568,Rose,2,210,903
aa1569,Rose,1,840,629
aa1570,Rose,2,570,35
aa1571,Rose,1,840,502
aa1572,Rose,2,70,629
aa1573,Rose,1,430,849
aa1574,Rose,1,260,434
aa1575,Rose,1,740,191
aa1576,Rose,1,550,237
aa1577,Rose,1,500,163
aa1578,Rose,2,840,969
aa1579,Rose,2,880,285
aa1580,Rose,1,910,928
aa1581,Rose,1,360,106
aa1582,Rose,2,1000,51
aa1583,Rose,1,310,244
aa1584,Rose,1,20,271
aa1585,Rose,1,880,321
aa1586,Rose,2,760,199
aa1587,Rose,1,240,900
aa1588,Rose,2,340,711
aa1589,Rose,1,160,946
aa1590,Rose,2,150,499
aa1591,Rose,2,600,512
aa1592,Rose,2,910,678
aa1593,Rose,2,880,808
aa1594,Rose,2,400,547
aa1595,Rose,1,830,791
aa1596,Rose,2,870,713
aa1597,Rose,1,520,836
aa1598,Rose,2,1000,663
aa1599,Rose,1,60,121
aa1600,Rose,2,800,344
aa1601,Rose,2,880,758
aa1602,Rose,1,190,752
aa1603,Rose,2,400,390
aa1604,Rose,1,800,859
aa1605,Rose,2,250,267
aa1606,Rose,1,860,2
aa1607,Rose,2,60,979
aa1608,Rose,1,680,648
aa1609,Rose,1,390,216
aa1610,Rose,2,30,955
aa1611,Rose,2,840,582
aa1612,Rose,1,420,786
aa1613,Rose,2,220,1000
aa1614,Rose,1,880,17
aa1615,Rose,2,80,934
aa1616,Rose,2,600,959
aa1617,Rose,1,940,851
aa1618,Rose,1,740,298
aa1619,Rose,1,170,397
aa1620,Rose,1,110,401
aa1621,Rose,2,80,542
aa1622,Rose,1,930,324
aa1623,Rose,1,880,413
aa1624,Rose,1,860,705
aa1625,Rose,1,300,366
aa1626,Rose,2,530,344
aa1627,Rose,2,930,477
aa1628,Rose,1,430,267
aa1629,Rose,1,410,153
aa1630,Rose,1,90,831
aa1631,Rose,1,120,682
aa1632,Rose,1,790,371
aa1633,Rose,1,680,724
aa1634,Rose,1,470,24
aa1635,Rose,2,580,801
aa1636,Rose,1,850,590
aa1637,Rose,1,460,889
aa1638,Rose,1,520,934
aa1639,Rose,1,320,955
aa1640,Rose,1,50,16
aa1641,Rose,2,500,207
aa1642,Rose,2,660,691
aa1643,Rose,2,620,164
aa1644,Rose,2,980,407
aa1645,Rose,1,950,241
aa1646,Rose,1,170,27
aa1647,Rose,1,690,193
aa1648,Rose,2,240,759
aa1649,Rose,2,490,580
aa1650,Rose,2,490,434
aa1651,Rose,1,120,159
aa1652,Rose,2,930,882
aa1653,Rose,2,130,414
aa1654,Rose,1,170,80
aa1655,Rose,2,90,707
aa1656,Rose,1,340,438
aa1657,Rose,1,690,389
aa1658,Rose,2,910,5
aa1659,Rose,1,960,437
aa1660,Rose,2,260,168
aa1661,Rose,1,1000,36
aa1662,Rose,1,250,70
aa1663,Rose,1,820,959
aa1664,Rose,2,860,341
aa1665,Rose,2,290,66
aa1666,Rose,2,520,916
aa1667,Rose,1,410,21
aa1668,Rose,2,340,166
aa1669,Rose,2,40,29
aa1670,Rose,2,220,965
aa1671,Rose,2,470,279
aa1672,Rose,2,20,756
aa1673,Rose,1,180,312
aa1674,Rose,2,360,801
aa1675,Rose,2,380,426
aa1676,Rose,1,810,730
aa1677,Rose,2,640,342
aa1678,Rose,2,810,632
aa1679,Rose,1,290,133
aa1680,Rose,2,120,670
aa1681,Rose,1,410,386
aa1682,Rose,2,50,471
aa1683,Rose,1,490,334
aa1684,Rose,1,780,597
aa1685,Rose,1,600,803
aa1686,Rose,2,430,219
aa1687,Rose,1,490,560
aa1688,Rose,2,30,430
aa1689,Rose,1,560,185
aa1690,Rose,1,950,809
aa1691,Rose,2,750,357
aa1692,Rose,2,380,20
aa1693,Rose,2,700,751
aa1694,Rose,2,90,652
aa1695,Rose,2,260,531
aa1696,Rose,1,130,485
aa1697,Rose,1,680,102
aa1698,Rose,1,270,148
aa1699,Rose,2,800,577
aa1700,Rose,2,560,542
aa1701,Rose,1,470,769
aa1702,Rose,1,70,399
aa1703,Rose,2,450,147
aa1704,Rose,2,870,293
aa1705,Rose,1,360,861
aa1706,Rose,1,340,890
aa1707,Rose,2,370,65
aa1708,Rose,1,290,438
aa1709,Rose,2,500,163
aa1710,Rose,2,210,635
aa1711,Rose,1,990,9
aa1712,Rose,2,870,304
aa1713,Rose,1,310,355
aa1714,Rose,2,110,475
aa1715,Rose,1,100,327
aa1716,Rose,1,630,994
aa1717,Rose,2,750,374
aa1718,Rose,2,400,411
aa1719,Rose,1,890,656
aa1720,Rose,1,460,620
aa1721,Rose,1,250,576
aa1722,Rose,1,310,396
aa1723,Rose,2,500,552
aa1724,Rose,1,430,673
aa1725,Rose,2,60,924
aa1726,Rose,2,760,640
aa1727,Rose,2,590,478
aa1728,Rose,2,700,582
aa1729,Rose,2,340,768
aa1730,Rose,1,790,740
aa1731,Rose,2,500,981
aa1732,Rose,1,620,814
aa1733,Rose,1,430,823
aa1734,Rose,2,980,286
aa1735,Rose,1,540,221
aa1736,Rose,2,110,786
aa1737,Rose,1,260,457
aa1738,Rose,2,180,115
aa1739,Rose,1,490,798
aa1740,Rose,1,620,803
aa1741,Rose,2,280,145
aa1742,Rose,1,1000,707
aa1743,Rose,1,190,300
aa1744,Rose,2,480,33
aa1745,Rose,1,750,523
aa1746,Rose,1,260,1000
aa1747,Rose,1,650,422
aa1748,Rose,1,130,657
aa1749,Rose,2,640,207
aa1750,Rose,2,990,417
aa1751,Rose,2,640,304
aa1752,Rose,2,620,230
aa1753,Rose,1,210,232
aa1754,Rose,1,270,35
aa1755,Rose,1,510,91
aa1756,Rose,1,700,934
aa1757,Rose,2,730,706
aa1758,Rose,2,220,156
aa1759,Rose,2,790,344
aa1760,Rose,2,820,142
aa1761,Rose,2,250,124
aa1762,Rose,2,210,808
aa1763,Rose,1,440,867
aa1764,Rose,2,400,174
aa1765,Rose,1,550,733
aa1766,Rose,1,920,692
aa1767,Rose,2,10,993
aa1768,Rose,2,720,291
aa1769,Rose,2,670,257
aa1770,Rose,2,270,957
aa1771,Rose,2,90,123
aa1772,Rose,2,570,710
aa1773,Rose,2,820,341
aa1774,Rose,2,190,853
aa1775,Rose,2,630,106
aa1776,Rose,2,390,15
aa1777,Rose,2,230,261
aa1778,Rose,1,400,295
aa1779,Rose,2,500,317
aa1780,Rose,2,120,325
aa1781,Rose,2,340,106
aa1782,Rose,2,160,441
aa1783,Rose,1,810,857
aa1784,Rose,1,260,752
aa1785,Rose,1,700,641
aa1786,Rose,2,210,784
aa1787,Rose,1,50,211
aa1788,Rose,1,70,235
aa1789,Rose,1,200,59
aa1790,Rose,2,230,754
aa1791,Rose,2,410,123
aa1792,Rose,1,810,910
aa1793,Rose,1,310,460
aa1794,Rose,1,150,431
aa1795,Rose,2,680,14
aa1796,Rose,2,470,960
aa1797,Rose,1,440,927
aa1798,Rose,2,800,984
aa1799,Rose,1,460,702
aa1800,Rose,1,60,733
aa1801,Rose,1,690,735
aa1802,Rose,2,630,984
aa1803,Rose,1,500,298
aa1804,Rose,1,230,324
aa1805,Rose,1,360,546
aa1806,Rose,2,370,560
aa1807,Rose,2,750,189
aa1808,Rose,1,810,448
aa1809,Rose,2,240,742
aa1810,Rose,1,390,630
aa1811,Rose,1,10,90
aa1812,Rose,2,440,848
aa1813,Rose,2,770,150
aa1814,Rose,1,400,443
aa1815,Rose,2,860,940
aa1816,Rose,1,70,141
aa1817,Rose,1,330,875
aa1818,Rose,1,910,489
aa1819,Rose,2,730,528
aa1820,Rose,2,960,827
aa1821,Rose,1,70,353
aa1822,Rose,1,490,593
aa1823,Rose,1,780,953
aa1824,Rose,2,850,924
aa1825,Rose,2,240,792
aa1826,Rose,1,270,360
aa1827,Rose,1,280,20
aa1828,Rose,1,600,134
aa1829,Rose,1,450,706
aa1830,Rose,2,80,610
aa1831,Rose,1,830,693
aa1832,Rose,2,460,674
aa1833,Rose,1,560,255
aa1834,Rose,1,260,563
aa1835,Rose,1,840,273
aa1836,Rose,2,300,133
aa1837,Rose,1,890,946
aa1838,Rose,1,300,483
aa1839,Rose,1,550,444
aa1840,Rose,2,620,355
aa1841,Rose,2,750,128
aa1842,Rose,2,850,885
aa1843,Rose,1,160,112
aa1844,Rose,1,590,745
aa1845,Rose,2,970,351
aa1846,Rose,1,810,311
aa1847,Rose,1,590,350
aa1848,Rose,1,560,172
aa1849,Rose,1,150,406
aa1850,Rose,2,40,755
aa1851,Rose,2,20,611
aa1852,Rose,1,110,302
aa1853,Rose,1,1000,778
aa1854,Rose,1,440,630
aa1855,Rose,1,980,465
aa1856,Rose,2,630,983
aa1857,Rose,2,350,237
aa1858,Rose,2,110,788
aa1859,Rose,1,440,243
aa1860,Rose,1,910,653
aa1861,Rose,2,610,627
aa1862,Rose,1,700,569
aa1863,Rose,1,940,49
aa1864,Rose,2,750,628
aa1865,Rose,1,120,266
aa1866,Rose,2,400,20
aa1867,Rose,2,210,857
aa1868,Rose,1,810,765
aa1869,Rose,2,600,71
aa1870,Rose,1,550,563
aa1871,Rose,1,530,896
aa1872,Rose,2,60,469
aa1873,Rose,2,220,24
aa1874,Rose,1,450,601
aa1875,Rose,2,680,720
aa1876,Rose,2,720,810
aa1877,Rose,1,250,131
aa1878,Rose,2,110,767
aa1879,Rose,1,530,712
aa1880,Rose,1,170,111
aa1881,Rose,2,300,551
aa1882,Rose,1,640,276
aa1883,Rose,2,600,911
aa1884,Rose,2,680,341
aa1885,Rose,1,770,435
aa1886,Rose,1,990,348
aa1887,Rose,1,600,519
aa1888,Rose,2,440,71
aa1889,Rose,1,150,887
aa1890,Rose,1,560,802
aa1891,Rose,1,570,447
aa1892,Rose,1,710,8
aa1893,Rose,1,770,13
aa1894,Rose,2,320,295
aa1895,Rose,1,750,931
aa1896,Rose,2,150,100
aa1897,Rose,2,370,715
aa1898,Rose,2,770,3
aa1899,Rose,1,960,3
aa1900,Rose,2,390,106
aa1901,Rose,1,200,489
aa1902,Rose,1,10,338
aa1903,Rose,2,60,319
aa1904,Rose,2,930,714
aa1905,Rose,1,340,557
aa1906,Rose,1,920,456
aa1907,Rose,1,620,396
aa1908,Rose,1,1000,203
aa1909,Rose,2,960,416
aa1910,Rose,2,430,646
aa1911,Rose,1,210,956
aa1912,Rose,2,80,665
aa1913,Rose,2,100,714
aa1914,Rose,1,630,797
aa1915,Rose,1,440,759
aa1916,Rose,2,130,260
aa1917,Rose,1,630,304
aa1918,Rose,1,80,632
aa1919,Rose,2,620,615
aa1920,Rose,2,10,388
aa1921,Rose,1,970,190
aa1922,Rose,1,900,955
aa1923,Rose,1,330,938
aa1924,Rose,1,880,393
