Cl.Ord.ID,Instrument,Side,Quantity,Price
aa995,Rose,2,320,877
aa996,Rose,2,580,816
aa997,Rose,2,940,998
aa998,Rose,1,290,573
aa999,Rose,2,520,298
aa1000,Rose,2,380,528
aa1001,Rose,1,650,271
aa1002,Rose,2,30,190
aa1003,Rose,1,950,938
aa1004,Rose,2,580,506
aa1005,Rose,1,670,407
aa1006,Rose,1,870,168
aa1007,Rose,2,750,692
aa1008,Rose,2,940,907
aa1009,Rose,2,720,797
aa1010,Rose,2,280,394
aa1011,Rose,2,140,595
aa1012,Rose,1,130,192
aa1013,Rose,1,50,746
aa1014,Rose,2,580,452
aa1015,Rose,1,660,719
aa1016,Rose,1,40,607
aa1017,Rose,1,950,187
aa1018,Rose,1,390,910
aa1019,Rose,2,280,799
aa1020,Rose,2,470,525
aa1021,Rose,2,380,279
aa1022,Rose,2,50,187
aa1023,Rose,1,920,339
aa1024,Rose,1,240,39
aa1025,Rose,2,700,579
aa1026,Rose,2,210,28
aa1027,Rose,2,670,217
aa1028,Rose,2,110,240
aa1029,Rose,2,930,876
aa1030,Rose,2,640,894
aa1031,Rose,2,380,99
aa1032,Rose,2,860,373
aa1033,Rose,2,460,492
aa1034,Rose,1,230,257
aa1035,Rose,1,490,63
aa1036,Rose,2,720,162
aa1037,Rose,1,120,114
aa1038,Rose,2,940,434
aa1039,Rose,2,930,358
aa1040,Rose,2,50,141
aa1041,Rose,2,1000,361
aa1042,Rose,1,920,876
aa1043,Rose,2,300,667
aa1044,Rose,2,30,492
aa1045,Rose,1,790,208
aa1046,Rose,2,980,964
aa1047,Rose,1,640,776
aa1048,Rose,1,90,719
aa1049,Rose,1,500,180
aa1050,Rose,1,1000,805
aa1051,Rose,1,1000,770
aa1052,Rose,2,270,31
aa1053,Rose,2,530,724
aa1054,Rose,2,740,159
aa1055,Rose,2,940,919
aa1056,Rose,1,770,53
aa1057,Rose,1,20,197
aa1058,Rose,2,630,661
aa1059,Rose,1,120,541
aa1060,Rose,1,880,779
aa1061,Rose,2,910,720
aa1062,Rose,1,1000,637
aa1063,Rose,2,430,77
aa1064,Rose,1,70,91
aa1065,Rose,2,520,561
aa1066,Rose,2,60,740
aa1067,Rose,1,520,361
aa1068,Rose,1,610,386
aa1069,Rose,2,580,5
aa1070,Rose,2,870,712
aa1071,Rose,2,740,107
aa1072,Rose,1,770,327
aa1073,Rose,1,880,380
aa1074,Rose,1,100,897
aa1075,Rose,1,680,979
aa1076,Rose,2,240,38
aa1077,Rose,1,530,443
aa1078,Rose,2,340,897
aa1079,Rose,2,190,704
aa1080,Rose,2,750,244
aa1081,Rose,1,950,294
aa1082,Rose,1,200,440
aa1083,Rose,1,230,674
aa1084,Rose,1,90,361
aa1085,Rose,2,920,191
aa1086,Rose,2,710,712
aa1087,Rose,1,150,818
aa1088,Rose,1,520,389
aa1089,Rose,1,470,363
aa1090,Rose,1,230,189
aa1091,Rose,2,700,926
aa1092,Rose,1,320,561
aa1093,Rose,1,470,771
aa1094,Rose,1,750,351
aa1095,Rose,2,990,23
aa1096,Rose,1,50,366
aa1097,Rose,2,130,706
aa1098,Rose,2,20,924
aa1099,Rose,1,600,287
aa1100,Rose,1,190,487
aa1101,Rose,2,710,889
aa1102,Rose,1,350,573
aa1103,Rose,2,30,984
aa1104,Rose,2,230,508
aa1105,Rose,2,80,447
aa1106,Rose,2,760,806
aa1107,Rose,2,130,951
aa1108,Rose,2,170,318
aa1109,Rose,2,580,459
aa1110,Rose,2,990,114
aa1111,Rose,2,990,591
aa1112,Rose,1,510,396
aa1113,Rose,1,70,895
aa1114,Rose,1,140,312
aa1115,Rose,1,120,519
aa1116,Rose,1,330,951
aa1117,Rose,1,430,951
aa1118,Rose,2,550,755
aa1119,Rose,2,350,779
aa1120,Rose,2,730,764
aa1121,Rose,2,530,695
aa1122,Rose,2,370,85
aa1123,Rose,1,980,203
aa1124,Rose,2,650,927
aa1125,Rose,1,650,377
aa1126,Rose,2,600,576
aa1127,Rose,2,880,369
aa1128,Rose,1,880,215
aa1129,Rose,1,90,971
aa1130,Rose,2,890,837
aa1131,Rose,1,450,468
aa1132,Rose,2,690,483
aa1133,Rose,2,760,89
aa1134,Rose,2,780,197
aa1135,Rose,2,780,196
aa1136,Rose,2,250,747
aa1137,Rose,2,450,194
aa1138,Rose,1,260,817
aa1139,Rose,1,440,712
aa1140,Rose,2,120,98
aa1141,Rose,1,780,160
aa1142,Rose,2,340,422
aa1143,Rose,2,910,225
aa1144,Rose,2,310,872
aa1145,Rose,2,770,760
aa1146,Rose,2,410,52
aa1147,Rose,1,320,254
aa1148,Rose,1,970,321
aa1149,Rose,2,580,949
aa1150,Rose,2,450,97
aa1151,Rose,2,710,867
aa1152,Rose,1,370,486
aa1153,Rose,2,790,583
aa1154,Rose,1,630,276
aa1155,Rose,2,980,926
aa1156,Rose,2,480,275
aa1157,Rose,2,520,67
aa1158,Rose,2,860,900
aa1159,Rose,1,70,161
aa1160,Rose,2,430,358
aa1161,Rose,1,30,173
aa1162,Rose,2,780,451
aa1163,Rose,2,350,327
aa1164,Rose,2,640,139
aa1165,Rose,2,930,721
aa1166,Rose,1,620,507
aa1167,Rose,2,760,774
aa1168,Rose,1,410,58
aa1169,Rose,2,930,597
aa1170,Rose,1,360,311
aa1171,Rose,1,880,886
aa1172,Rose,2,540,371
aa1173,Rose,1,380,711
aa1174,Rose,2,370,693
aa1175,Rose,2,440,787
aa1176,Rose,1,820,711
aa1177,Rose,2,670,233
aa1178,Rose,2,880,160
aa1179,Rose,2,120,452
aa1180,Rose,1,230,475
aa1181,Rose,2,120,921
aa1182,Rose,1,880,832
aa1183,Rose,2,550,181
aa1184,Rose,1,810,199
aa1185,Rose,2,100,936
aa1186,Rose,2,310,574
aa1187,Rose,1,600,634
aa1188,Rose,2,260,894
aa1189,Rose,1,980,600
aa1190,Rose,1,470,754
aa1191,Rose,1,890,292
aa1192,Rose,2,160,476
aa1193,Rose,1,410,423
aa1194,Rose,1,410,992
aa1195,Rose,1,840,899
aa1196,Rose,2,420,737
aa1197,Rose,2,680,832
aa1198,Rose,1,260,820
aa1199,Rose,2,120,913
aa1200,Rose,2,870,257
aa1201,Rose,2,420,751
aa1202,Rose,2,670,365
aa1203,Rose,1,590,860
aa1204,Rose,1,890,462
aa1205,Rose,1,250,79
aa1206,Rose,1,270,940
aa1207,Rose,1,860,990
aa1208,Rose,1,110,303
aa1209,Rose,2,660,538
aa1210,Rose,2,890,421
aa1211,Rose,2,320,332
aa1212,Rose,1,10,712
aa1213,Rose,2,530,269
aa1214,Rose,1,410,515
aa1215,Rose,1,140,828
aa1216,Rose,1,240,172
aa1217,Rose,1,280,681
aa1218,Rose,1,370,242
aa1219,Rose,2,130,218
aa1220,Rose,1,100,534
aa1221,Rose,1,700,736
aa1222,Rose,1,820,472
aa1223,Rose,1,560,564
aa1224,Rose,2,430,820
aa1225,Rose,1,970,125
aa1226,Rose,1,720,576
aa1227,Rose,1,100,542
aa1228,Rose,1,270,688
aa1229,Rose,2,960,920
aa1230,Rose,1,600,106
aa1231,Rose,1,180,461
aa1232,Rose,1,240,534
aa1233,Rose,1,380,495
aa1234,Rose,2,540,749
aa1235,Rose,1,670,139
aa1236,Rose,1,110,252
aa1237,Rose,2,830,223
aa1238,Rose,1,980,519
aa1239,Rose,1,140,25
aa1240,Rose,1,560,804
aa1241,Rose,1,750,202
aa1242,Rose,1,410,506
aa1243,Rose,2,690,344
aa1244,Rose,2,430,805
aa1245,Rose,1,510,478
aa1246,Rose,2,890,224
aa1247,Rose,2,180,788
aa1248,Rose,1,50,965
aa1249,Rose,1,100,927
aa1250,Rose,2,900,19
aa1251,Rose,2,1000,689
aa1252,Rose,1,920,945
aa1253,Rose,2,900,970
aa1254,Rose,2,140,13
aa1255,Rose,1,210,162
aa1256,Rose,2,200,726
aa1257,Rose,2,560,24
aa1258,Rose,2,790,743
aa1259,Rose,2,80,822
aa1260,Rose,1,600,242
aa1261,Rose,2,230,180
aa1262,Rose,1,950,940
aa1263,Rose,1,710,722
aa1264,Rose,2,320,872
aa1265,Rose,1,310,352
aa1266,Rose,2,590,227
aa1267,Rose,1,50,724
aa1268,Rose,2,30,240
aa1269,Rose,2,560,12
aa1270,Rose,1,320,941
aa1271,Rose,1,680,977
aa1272,Rose,1,220,557
aa1273,Rose,2,320,446
aa1274,Rose,2,670,125
aa1275,Rose,2,70,760
aa1276,Rose,2,310,381
aa1277,Rose,2,950,127
aa1278,Rose,2,220,928
aa1279,Rose,1,150,107
aa1280,Rose,1,290,858
aa1281,Rose,1,330,531
aa1282,Rose,2,20,59
aa1283,Rose,1,490,608
aa1284,Rose,2,650,33
aa1285,Rose,2,320,543
aa1286,Rose,2,820,763
aa1287,Rose,2,400,875
aa1288,Rose,1,320,385
aa1289,Rose,2,930,377
aa1290,Rose,2,980,93
aa1291,Rose,1,20,933
aa1292,Rose,1,830,91
aa1293,Rose,1,270,30
aa1294,Rose,1,410,754
aa1295,Rose,1,840,61
aa1296,Rose,2,90,263
aa1297,Rose,1,10,87
aa1298,Rose,1,220,822
aa1299,Rose,1,990,3
aa1300,Rose,2,800,677
aa1301,Rose,1,130,658
aa1302,Rose,2,740,348
aa1303,Rose,1,550,79
aa1304,Rose,1,530,905
aa1305,Rose,2,840,612
aa1306,Rose,2,90,769
aa1307,Rose,1,790,239
aa1308,Rose,2,620,693
aa1309,Rose,1,850,881
aa1310,Rose,1,230,285
aa1311,Rose,1,690,358
aa1312,Rose,1,430,262
aa1313,Rose,2,310,365
aa1314,Rose,2,740,129
aa1315,Rose,1,300,4
aa1316,Rose,1,820,778
aa1317,Rose,2,910,742
aa1318,Rose,1,440,764
aa1319,Rose,2,20,271
aa1320,Rose,2,790,322
aa1321,Rose,2,950,754
aa1322,Rose,2,710,840
aa1323,Rose,2,620,961
aa1324,Rose,2,220,617
aa1325,Rose,2,400,729
aa1326,Rose,2,270,717
aa1327,Rose,2,240,729
aa1328,Rose,2,460,66
aa1329,Rose,1,100,796
aa1330,Rose,2,580,545
aa1331,Rose,2,890,637
aa1332,Rose,2,790,667
aa1333,Rose,1,130,239
aa1334,Rose,2,990,277
aa1335,Rose,2,30,907
aa1336,Rose,2,780,55
aa1337,Rose,2,570,266
aa1338,Rose,2,510,180
aa1339,Rose,2,900,590
aa1340,Rose,2,640,484
aa1341,Rose,2,360,626
aa1342,Rose,2,350,782
aa1343,Rose,2,720,15
aa1344,Rose,1,820,764
aa1345,Rose,2,430,553
aa1346,Rose,2,730,410
aa1347,Rose,1,100,911
aa1348,Rose,1,200,519
aa1349,Rose,1,680,581
aa1350,Rose,1,100,237
aa1351,Rose,1,60,753
aa1352,Rose,2,70,351
aa1353,Rose,1,640,546
aa1354,Rose,1,530,931
aa1355,Rose,1,180,25
aa1356,Rose,2,290,16
aa1357,Rose,1,600,992
aa1358,Rose,1,270,841
aa1359,Rose,2,130,128
aa1360,Rose,1,100,577
aa1361,Rose,1,210,167
aa1362,Rose,2,90,834
aa1363,Rose,2,700,181
aa1364,Rose,2,440,989
aa1365,Rose,1,210,159
aa1366,Rose,2,930,261
aa1367,Rose,1,660,339
aa1368,Rose,2,270,740
aa1369,Rose,1,670,4
aa1370,Rose,1,800,573
aa1371,Rose,2,790,939
aa1372,Rose,2,850,332
aa1373,Rose,2,630,260
aa1374,Rose,1,340,929
aa1375,Rose,2,580,473
aa1376,Rose,1,510,431
aa1377,Rose,1,360,560
aa1378,Rose,1,770,356
aa1379,Rose,2,740,780
aa1380,Rose,2,610,507
aa1381,Rose,1,760,853
aa1382,Rose,1,80,304
aa1383,Rose,2,700,673
aa1384,Rose,2,30,787
aa1385,Rose,2,780,907
aa1386,Rose,2,320,746
aa1387,Rose,2,690,492
aa1388,Rose,2,1000,240
aa1389,Rose,2,200,861
aa1390,Rose,2,410,979
aa1391,Rose,1,920,928
aa1392,Rose,2,330,677
aa1393,Rose,2,640,427
aa1394,Rose,2,30,610
aa1395,Rose,2,90,379
aa1396,Rose,1,520,411
aa1397,Rose,2,460,469
aa1398,Rose,2,630,31
aa1399,Rose,2,670,549
aa1400,Rose,2,830,586
aa1401,Rose,2,780,378
aa1402,Rose,1,640,32
aa1403,Rose,1,850,428
aa1404,Rose,2,410,449
aa1405,Rose,1,50,952
aa1406,Rose,1,1000,683
aa1407,Rose,1,140,224
aa1408,Rose,2,820,600
aa1409,Rose,1,870,991
aa1410,Rose,1,200,654
aa1411,Rose,1,310,446
aa1412,Rose,2,260,637
aa1413,Rose,2,20,559
aa1414,Rose,1,800,997
aa1415,Rose,2,110,417
aa1416,Rose,2,910,332
aa1417,Rose,1,750,490
aa1418,Rose,1,670,635
aa1419,Rose,2,430,700
aa1420,Rose,1,720,42
aa1421,Rose,2,970,456
aa1422,Rose,2,430,417
aa1423,Rose,1,70,568
aa1424,Rose,1,690,119
aa1425,Rose,2,770,245
aa1426,Rose,2,420,468
aa1427,Rose,1,530,639
aa1428,Rose,2,710,350
aa1429,Rose,1,400,968
aa1430,Rose,1,830,582
aa1431,Rose,2,160,602
aa1432,Rose,2,240,942
aa1433,Rose,2,770,751
aa1434,Rose,2,130,747
aa1435,Rose,2,320,382
aa1436,Rose,2,590,382
aa1437,Rose,1,870,63
aa1438,Rose,2,110,83
aa1439,Rose,2,680,869
aa1440,Rose,2,410,392
aa1441,Rose,2,340,570
aa1442,Rose,2,610,459
aa1443,Rose,1,540,51
aa1444,Rose,1,290,184
aa1445,Rose,1,860,306
aa1446,Rose,2,880,534
aa1447,Rose,2,360,467
aa1448,Rose,1,620,305
aa1449,Rose,2,740,695
aa1450,Rose,2,490,894
aa1451,Rose,1,780,681
aa1452,Rose,1,520,54
aa1453,Rose,2,740,735
aa1454,Rose,2,610,641
aa1455,Rose,1,930,766
aa1456,Rose,1,230,718
aa1457,Rose,2,920,593
aa1458,Rose,2,950,534
aa1459,Rose,1,520,963
aa1460,Rose,2,780,817
aa1461,Rose,2,720,806
aa1462,Rose,1,460,443
aa1463,Rose,1,100,930
aa1464,Rose,2,420,712
aa1465,Rose,1,900,864
aa1466,Rose,1,590,970
aa1467,Rose,1,200,202
aa1468,Rose,2,700,534
aa1469,Rose,2,610,940
aa1470,Rose,1,510,462
aa1471,Rose,1,350,458
aa1472,Rose,1,770,5
aa1473,Rose,1,50,670
aa1474,Rose,2,30,975
aa1475,Rose,1,40,684
aa1476,Rose,1,510,120
aa1477,Rose,2,890,963
aa1478,Rose,1,130,295
aa1479,Rose,1,640,110
aa1480,Rose,2,730,334
aa1481,Rose,2,690,45
aa1482,Rose,1,850,307
aa1483,Rose,2,340,446
aa1484,Rose,1,340,914
aa1485,Rose,2,250,449
aa1486,Rose,1,680,951
aa1487,Rose,1,180,628
aa1488,Rose,1,140,350
aa1489,Rose,1,300,770
aa1490,Rose,1,450,427
aa1491,Rose,2,990,725
aa1492,Rose,2,370,913
aa1493,Rose,1,460,609
aa1494,Rose,2,670,360
aa1495,Rose,2,400,246
aa1496,Rose,2,510,769
aa1497,Rose,2,570,12
aa1498,Rose,2,960,516
aa1499,Rose,1,110,916
aa1500,Rose,2,560,244
aa1501,Rose,2,600,349
aa1502,Rose,2,860,142
aa1503,Rose,1,900,757
aa1504,Rose,2,510,416
aa1505,Rose,1,430,353
aa1506,Rose,1,990,83
aa1507,Rose,2,510,862
aa1508,Rose,2,920,220
aa1509,Rose,1,940,202
aa1510,Rose,2,720,570
aa1511,Rose,2,160,269
aa1512,Rose,2,840,98
aa1513,Rose,1,810,44
aa1514,Rose,1,310,438
aa1515,Rose,2,280,17
aa1516,Rose,2,430,248
aa1517,Rose,1,410,800
aa1518,Rose,2,690,545
aa1519,Rose,2,630,872
aa1520,Rose,1,150,803
aa1521,Rose,2,150,534
aa1522,Rose,2,910,479
aa1523,Rose,1,790,38
aa1524,Rose,1,390,914
aa1525,Rose,2,480,920
aa1526,Rose,2,440,6
aa1527,Rose,2,270,349
aa1528,Rose,1,500,358
aa1529,Rose,2,110,556
aa1530,Rose,2,500,71
aa1531,Rose,2,430,585
aa1532,Rose,2,910,429
aa1533,Rose,2,530,108
aa1534,Rose,2,200,846
aa1535,Rose,1,440,995
aa1536,Rose,2,760,691
aa1537,Rose,2,870,153
aa1538,Rose,1,980,882
aa1539,Rose,1,920,628
aa1540,Rose,1,450,815
aa1541,Rose,2,800,516
aa1542,Rose,2,780,867
aa1543,Rose,2,920,808
aa1544,Rose,1,490,128
aa1545,Rose,2,870,82
aa1546,Rose,1,330,198
aa1547,Rose,1,490,741
aa1548,Rose,1,610,396
aa1549,Rose,2,210,522
aa1550,Rose,2,680,407
aa1551,Rose,2,410,161
aa1552,Rose,2,50,726
aa1553,Rose,1,840,99
aa1554,Rose,2,480,209
aa1555,Rose,2,670,864
aa1556,Rose,2,970,341
aa1557,Rose,2,810,257
aa1558,Rose,1,810,837
aa1559,Rose,2,400,279
aa1560,Rose,1,440,479
aa1561,Rose,1,610,354
aa1562,Rose,1,1000,656
aa1563,Rose,1,430,216
aa1564,Rose,1,690,724
aa1565,Rose,1,80,36
aa1566,Rose,1,280,656
aa1567,Rose,2,950,29
aa1568,Rose,2,520,727
aa1569,Rose,2,940,127
aa1570,Rose,2,990,567
aa1571,Rose,1,350,537
aa1572,Rose,1,320,358
aa1573,Rose,2,590,229
aa1574,Rose,1,690,582
aa1575,Rose,2,870,108
aa1576,Rose,2,150,325
aa1577,Rose,2,230,311
aa1578,Rose,2,810,686
aa1579,Rose,1,490,144
aa1580,Rose,2,200,24
aa1581,Rose,1,670,474
aa1582,Rose,2,60,39
aa1583,Rose,1,40,634
aa1584,Rose,2,740,297
aa1585,Rose,2,740,911
aa1586,Rose,1,1000,863
aa1587,Rose,2,650,917
aa1588,Rose,2,420,866
aa1589,Rose,2,580,976
aa1590,Rose,2,710,469
aa1591,Rose,1,570,604
aa1592,Rose,2,450,181
aa1593,Rose,2,600,333
aa1594,Rose,2,970,404
aa1595,Rose,2,270,799
aa1596,Rose,1,140,354
aa1597,Rose,1,60,335
aa1598,Rose,2,430,834
aa1599,Rose,1,870,984
aa1600,Rose,1,250,662
aa1601,Rose,1,280,54
aa1602,Rose,2,780,811
aa1603,Rose,2,250,281
aa1604,Rose,1,40,824
aa1605,Rose,1,760,154
aa1606,Rose,2,130,953
aa1607,Rose,2,520,47
aa1608,Rose,1,820,687
aa1609,Rose,2,300,950
aa1610,Rose,1,300,783
aa1611,Rose,1,550,639
aa1612,Rose,1,100,904
aa1613,Rose,1,690,985
aa1614,Rose,1,50,472
aa1615,Rose,1,620,697
aa1616,Rose,2,770,866
aa1617,Rose,1,670,967
aa1618,Rose,1,600,758
aa1619,Rose,2,290,444
aa1620,Rose,2,500,684
aa1621,Rose,1,910,9
aa1622,Rose,1,220,345
aa1623,Rose,1,620,304
aa1624,Rose,2,90,633
aa1625,Rose,2,700,859
aa1626,Rose,1,80,742
aa1627,Rose,1,580,462
aa1628,Rose,1,750,188
aa1629,Rose,1,850,445
aa1630,Rose,2,830,342
aa1631,Rose,1,90,297
aa1632,Rose,2,680,654
aa1633,Rose,2,960,246
aa1634,Rose,2,860,766
aa1635,Rose,1,820,857
aa1636,Rose,2,360,23
aa1637,Rose,2,450,643
aa1638,Rose,2,940,362
aa1639,Rose,2,680,487
aa1640,Rose,2,560,251
aa1641,Rose,1,620,449
aa1642,Rose,2,900,323
aa1643,Rose,2,450,750
aa1644,Rose,2,670,951
aa1645,Rose,2,420,73
aa1646,Rose,2,130,953
aa1647,Rose,1,110,995
aa1648,Rose,1,470,832
aa1649,Rose,1,790,823
aa1650,Rose,1,20,758
aa1651,Rose,2,970,798
aa1652,Rose,1,780,460
aa1653,Rose,1,370,264
aa1654,Rose,2,880,438
aa1655,Rose,1,800,874
aa1656,Rose,1,500,727
aa1657,Rose,2,500,115
aa1658,Rose,1,790,276
aa1659,Rose,2,790,364
aa1660,Rose,2,30,152
aa1661,Rose,2,900,921
aa1662,Rose,2,300,913
aa1663,Rose,1,290,683
aa1664,Rose,2,10,942
aa1665,Rose,2,240,103
aa1666,Rose,2,690,631
aa1667,Rose,1,980,939
aa1668,Rose,2,930,860
aa1669,Rose,1,260,691
aa1670,Rose,2,130,288
aa1671,Rose,1,40,156
aa1672,Rose,1,790,751
aa1673,Rose,2,400,4
aa1674,Rose,1,690,226
aa1675,Rose,1,300,420
aa1676,Rose,2,140,533
aa1677,Rose,1,20,324
aa1678,Rose,2,340,704
aa1679,Rose,2,200,133
aa1680,Rose,1,430,343
aa1681,Rose,1,300,709
aa1682,Rose,2,90,164
aa1683,Rose,1,760,752
aa1684,Rose,2,340,506
aa1685,Rose,1,230,297
aa1686,Rose,1,230,592
aa1687,Rose,2,390,985
aa1688,Rose,1,750,569
aa1689,Rose,2,670,441
aa1690,Rose,2,590,864
aa1691,Rose,1,860,98
aa1692,Rose,2,590,258
aa1693,Rose,1,740,630
aa1694,Rose,2,150,604
aa1695,Rose,2,870,607
aa1696,Rose,2,670,457
aa1697,Rose,2,870,30
aa1698,Rose,1,100,760
aa1699,Rose,1,980,338
aa1700,Rose,1,670,534
aa1701,Rose,2,460,207
aa1702,Rose,2,920,332
aa1703,Rose,2,920,423
aa1704,Rose,1,830,223
aa1705,Rose,2,740,163
aa1706,Rose,2,730,392
aa1707,Rose,2,340,96
aa1708,Rose,2,350,970
aa1709,Rose,2,820,89
aa1710,Rose,1,130,942
aa1711,Rose,2,200,854
aa1712,Rose,1,260,961
aa1713,Rose,1,950,406
aa1714,Rose,1,400,770
aa1715,Rose,1,540,511
aa1716,Rose,2,260,489
aa1717,Rose,1,960,179
aa1718,Rose,1,850,988
aa1719,Rose,1,480,934
aa1720,Rose,2,310,913
aa1721,Rose,1,310,546
aa1722,Rose,1,580,503
aa1723,Rose,2,80,837
aa1724,Rose,1,870,595
aa1725,Rose,1,10,38
aa1726,Rose,1,190,405
aa1727,Rose,2,790,165
aa1728,Rose,2,240,118
aa1729,Rose,1,450,719
aa1730,Rose,1,980,817
aa1731,Rose,1,240,708
aa1732,Rose,1,860,970
aa1733,Rose,2,280,759
aa1734,Rose,1,850,178
aa1735,Rose,1,560,176
aa1736,Rose,1,490,982
aa1737,Rose,2,790,403
aa1738,Rose,1,270,585
aa1739,Rose,1,740,939
aa1740,Rose,1,940,88
aa1741,Rose,2,580,228
aa1742,Rose,2,160,233
aa1743,Rose,1,70,849
aa1744,Rose,2,500,37
aa1745,Rose,1,810,14
aa1746,Rose,1,620,262
aa1747,Rose,2,460,814
aa1748,Rose,2,810,721
aa1749,Rose,2,630,230
aa1750,Rose,1,300,881
aa1751,Rose,1,770,299
aa1752,Rose,2,960,400
aa1753,Rose,1,100,559
aa1754,Rose,2,810,644
aa1755,Rose,1,450,871
aa1756,Rose,2,470,26
aa1757,Rose,2,580,899
aa1758,Rose,2,650,480
aa1759,Rose,1,620,224
aa1760,Rose,2,330,389
aa1761,Rose,1,310,918
aa1762,Rose,2,810,180
aa1763,Rose,1,780,560
aa1764,Rose,2,840,861
aa1765,Rose,1,820,124
aa1766,Rose,1,50,140
aa1767,Rose,1,690,663
aa1768,Rose,2,50,378
aa1769,Rose,2,810,324
aa1770,Rose,1,40,559
aa1771,Rose,2,540,166
aa1772,Rose,2,800,969
aa1773,Rose,1,10,412
aa1774,Rose,2,330,521
aa1775,Rose,1,730,760
aa1776,Rose,2,690,128
aa1777,Rose,1,550,882
aa1778,Rose,1,990,746
aa1779,Rose,1,980,685
aa1780,Rose,1,730,691
aa1781,Rose,1,120,245
aa1782,Rose,2,900,317
aa1783,Rose,2,40,689
aa1784,Rose,1,650,589
aa1785,Rose,1,190,673
aa1786,Rose,2,210,338
aa1787,Rose,2,750,859
aa1788,Rose,2,210,392
aa1789,Rose,2,830,272
aa1790,Rose,2,790,717
aa1791,Rose,2,530,657
aa1792,Rose,1,120,663
aa1793,Rose,2,700,803
aa1794,Rose,1,100,947
aa1795,Rose,2,740,392
aa1796,Rose,1,430,676
aa1797,Rose,1,50,165
aa1798,Rose,1,270,930
aa1799,Rose,2,20,230
aa1800,Rose,1,860,824
aa1801,Rose,1,20,592
aa1802,Rose,1,880,205
aa1803,Rose,2,790,498
aa1804,Rose,1,80,229
aa1805,Rose,1,630,610
aa1806,Rose,1,840,269
aa1807,Rose,2,320,673
aa1808,Rose,2,340,946
aa1809,Rose,1,170,568
aa1810,Rose,1,830,181
aa1811,Rose,2,670,945
aa1812,Rose,1,940,179
aa1813,Rose,1,910,993
aa1814,Rose,1,170,451
aa1815,Rose,1,340,921
aa1816,Rose,2,680,229
aa1817,Rose,2,620,363
aa1818,Rose,1,120,989
aa1819,Rose,1,30,289
aa1820,Rose,1,860,924
aa1821,Rose,2,180,267
aa1822,Rose,2,110,195
aa1823,Rose,1,680,49
aa1824,Rose,2,960,946
aa1825,Rose,1,340,987
aa1826,Rose,1,730,865
aa1827,Rose,2,920,171
aa1828,Rose,2,340,183
aa1829,Rose,1,700,123
aa1830,Rose,2,710,544
aa1831,Rose,2,770,932
aa1832,Rose,2,590,22
aa1833,Rose,2,650,371
aa1834,Rose,1,100,195
aa1835,Rose,2,840,394
aa1836,Rose,1,30,728
aa1837,Rose,1,780,312
aa1838,Rose,2,650,683
aa1839,Rose,1,790,315
aa1840,Rose,2,460,390
aa1841,Rose,1,660,559
aa1842,Rose,2,570,602
aa1843,Rose,1,720,723
aa1844,Rose,2,320,915
aa1845,Rose,2,830,603
aa1846,Rose,1,900,34
aa1847,Rose,1,870,143
aa1848,Rose,1,290,435
aa1849,Rose,1,870,765
aa1850,Rose,2,280,153
aa1851,Rose,1,610,424
aa1852,Rose,2,400,58
aa1853,Rose,1,770,467
aa1854,Rose,1,640,343
aa1855,Rose,2,410,399
aa1856,Rose,2,870,841
aa1857,Rose,2,550,522
aa1858,Rose,2,640,470
aa1859,Rose,2,170,278
aa1860,Rose,2,310,459
aa1861,Rose,1,460,210
aa1862,Rose,1,200,148
aa1863,Rose,1,760,31
aa1864,Rose,2,590,848
aa1865,Rose,2,400,915
aa1866,Rose,2,20,867
aa1867,Rose,1,180,375
aa1868,Rose,1,650,339
aa1869,Rose,2,540,477
aa1870,Rose,1,130,999
aa1871,Rose,2,350,570
aa1872,Rose,2,140,620
aa1873,Rose,1,380,917
aa1874,Rose,1,220,650
aa1875,Rose,2,50,782
aa1876,Rose,1,570,696
aa1877,Rose,2,760,469
aa1878,Rose,2,660,693
aa1879,Rose,2,720,122
aa1880,Rose,2,70,897
aa1881,Rose,2,700,755
aa1882,Rose,2,740,886
aa1883,Rose,2,490,819
aa1884,Rose,1,70,675
aa1885,Rose,2,700,823
aa1886,Rose,2,870,833
aa1887,Rose,1,20,916
aa1888,Rose,1,970,575
aa1889,Rose,1,130,489
aa1890,Rose,2,160,565
aa1891,Rose,1,80,606
aa1892,Rose,1,460,135
aa1893,Rose,1,860,492
aa1894,Rose,2,530,780
aa1895,Rose,1,960,673
aa1896,Rose,2,650,832
aa1897,Rose,1,690,953
aa1898,Rose,1,200,114
aa1899,Rose,1,960,819
aa1900,Rose,2,810,279
aa1901,Rose,2,170,831
aa1902,Rose,1,310,92
aa1903,Rose,1,30,438
aa1904,Rose,1,220,842
aa1905,Rose,2,140,566
aa1906,Rose,1,200,936
aa1907,Rose,2,940,665
aa1908,Rose,1,460,526
aa1909,Rose,1,840,248
aa1910,Rose,2,330,364
aa1911,Rose,2,480,645
aa1912,Rose,1,680,816
aa1913,Rose,1,940,266
aa1914,Rose,1,180,935
aa1915,Rose,2,420,357
aa1916,Rose,1,570,331
aa1917,Rose,2,630,859
aa1918,Rose,1,880,948
aa1919,Rose,2,940,191
aa1920,Rose,2,630,244
aa1921,Rose,1,580,368
aa1922,Rose,2,680,712
aa1923,Rose,2,680,132
aa1924,Rose,1,150,344
aa1925,Rose,1,420,741
